,id,pg_noSeg,afs_noSeg,cz_noSeg,pz_noSeg,sv_l_noSeg,sv_r_noSeg,tz_noSeg,ur_noSeg
210,760,153.33949633612042,134.49129179631083,145.10799937561276,186.9726758677118,95.51188596229314,84.25368000579196,131.4767162914707,55.01305888470201
211,711,139.54928686453442,100.38994486776947,86.05399792778137,191.86099783419448,115.2033737579026,95.22704808783062,112.1354121821313,40.82040191400301
212,805,129.44532065197933,94.71873157042101,139.59033910855973,156.23582361151256,93.03044958018114,84.6630425904167,117.0020403842675,15.172862946582582
213,759,154.57604090386957,48.701031199197445,200.07963193026006,260.3803314395857,73.06619321824685,89.05841993887644,126.01834449003358, 
214,677,145.54947373709717,81.88060287815108,91.60222824333081,183.0630181487495,66.85417754059972,61.97871843855916,119.05268493617643,44.649935142323
215,679,136.48132528876314,96.20007445943433,108.30497583024564,172.85769853572623,108.48469285847038,115.02365672967787,132.11173785220328,44.03724595073443
216,756,177.0167343767968,41.50843545963733,104.36926368061529,143.09473039045074,78.82700051093953,80.23390216947277,169.61001993173022,41.328718431412604
217,768,155.28385239945777,83.71107137836191,109.33394269197066,187.4071897594389,113.23115701676588,117.43336125200685,127.88336961903303,50.33077289588023
218,909,168.26590966581438,125.05254310695537,98.15570627460494,205.7794540774667,104.36772195225207,108.44811084802788,155.42969678793705,45.23284784171955
219,794,180.69828826772232,106.67475048027218,131.0642702501195,166.97593364288844,74.45741307437966,104.29482245013521,167.08120944063313, 
220,720,234.0913848634572,162.32655298723077,146.78861810828212,163.9221121411544,75.30336031663097,77.4101003101681,223.5237668717805,48.44097054580787
221,3333,254.42044863898946,153.23825250291353,100.96653570220622,207.0872468517082,108.41897296063338,108.11398305018761,234.8297210232962,40.70640478361525
222,665,120.15571894235214,108.84412691491983,146.7454497141117,79.44059282609378,98.18973386585725,86.95258306890501,40.20680959884875, 
223,936,148.97623076452035,62.63235030691178,124.8525190912405,183.09231098765088,106.62865358088217,124.26960639184396,105.05064665950604, 
224,708,143.97146681572104,41.66465247638421,76.70510775253825,116.4795837928207,116.30885261600721,135.86927470197213,141.32764650340923,24.02369966542242
225,3341,174.22759871354197,171.84000742583447,154.02689127695723,185.62957829262294,123.59183590721598,121.38290357266065,172.36065777014988,43.740977372931766
226,725,148.6047273999332,46.775549962248284,166.8121629358323,180.20741441559892,86.65631449110234,96.06502216949765,107.37767227200251, 
227,948,196.42157805081234,160.56435880404712,136.46643704266714,215.06033445445078,130.27096090674053,108.11398305018761,169.63107509127914,63.94168480951652
228,912,165.79282053031605,79.61967124952096,177.1217456557733,171.97554336906182,101.58246330202812,100.07517554960806,153.1980579982083, 
229,403,143.9188743010943,106.24704210679556,111.02222468221056,190.17377391902716,115.13509944087545,105.0794104608711,122.33487478471544, 
230,960,129.14033074153357,69.79516955427987,135.2094759201666,130.61295229790377,68.0175580874639,81.10781965678474,121.29357409608458, 
231,3322,158.16231753928867,47.25408998746585,90.24386833611649,145.98297493799728,98.18973386585725,100.46438609824955,147.89819311394012,36.704972736147944
232,830,166.03427087608563,148.87621875666292,183.4044805023765,106.94082309560781,114.38938334100409,133.2254543896603,47.05230510886524, 
233,923,145.06657304555804,65.61763297285057,84.35369201364938,144.2129171614906,88.81696959310688,96.43626101531666,115.72593991661067,38.77938181830285
234,897,153.38968938306385,43.67781189428497,100.71854435695435,156.06738233512107,98.98304320923624,94.97288982912582,123.47783877682822,21.891543846014816
235,742,166.0758521576472,101.00353718292374,133.30553349605702,184.9825969910139,66.23994662064793,68.0175580874639,137.72339816516768,37.67183219429874
236,989,180.63873528333826,95.45504234860613,146.91644540969332,214.108363242396,81.93345991154594,101.61351700381525,154.88953301243592, 
237,878,164.81889103514666,72.61408170972672,120.2152719267362,201.97007288512995,92.81478914631147,98.66827389107482,142.4092512640066,47.20687082998763
238,1023,156.90769170145575,86.58533080337814,131.78888580619633,208.1111048750529,83.67076730639542,92.1144217737713,116.82104614644767, 
239,993,176.07454257245766,149.9186870876276,129.94236141755565,201.9454052313183,87.78949907549946,90.34914413386116,162.89133903229796,50.14233453501241
240,970,175.61089079333607,82.45411025586137,110.71723477176481,145.96447419763854,108.50830243720948,164.5139011247009,38.92879331679928, 
241,798,131.3059851146572,88.98770076992038,94.44607257135748,188.23851327436233,70.25164172912156,88.16333772475427,97.84353675987931, 
242,3342,160.71733741256065,114.68941936457638,103.40192056917383,153.92240903551698,76.87583892935174,84.97803104310064,156.76625336354363,42.589027529407744
243,829,149.45913145605948,65.44690179603708,100.58736908004853,176.53883295637675,81.26839733985318,97.91425592883537,126.84270753519972,44.40848479655344
244,841,130.4816220694911,109.78466742363445,62.290887953284795,190.71160240986063,84.1829608368359,88.40478807052384,108.86029237061094,40.186657562865506
245,754,115.96073969563663,37.1511818499833,107.4670017485786,145.04950446630127,86.65631449110234,82.2754513027092,92.42046975928962, 
246,847,168.0244593200448,117.74542119947122,187.79703891287792,210.5134748415951,83.25858578381236,90.15352616871347,147.98113654254075, 
247,815,128.71517678724712,45.084713552818215,80.56250165865764,150.93532012244683,106.6439159130076,100.89826138517908,101.5862949308134,41.328718431412604
248,966,147.83141514103062,64.8936560215713,90.9108467222019,221.82878893055144,69.05885877609475,61.42776256451543,125.0644574635862,45.734249273617415
249,980,148.07791014216485,72.28803663973203,98.69805038326685,172.1388304228273,113.54231384066456,109.96603574748366,114.23034738629889,33.488128699416514
250,905,125.15378694016228,35.89422072748276,109.02895278152491,139.71667006585332,81.4128095672305,84.57371311384061,102.13416734813067,42.17902633998547
251,784,123.07118556290055,47.816850650879154,76.6899549876741,141.58361100924537,83.31675199134007,131.13360264221922,92.81478914631147,26.0541921813481
252,3348,153.41691145606572,78.2889075013379,148.38906696606352,222.17078032171472,75.1280039547278,90.42719785860398,126.19508762879315,37.67183219429874
253,1178,164.29824069083122,134.5994960992751,122.11921435084577,178.51913242535903,82.79610164702464,86.96130440154809,144.5288541219858,34.63725960498222
254,766,184.2832876935463,142.4462527447241,163.34626947877643,212.11509134171035,106.73069097039348,91.03717767949549,136.25077660879745,52.84469514088131
255,1189,100.05156597086895,40.70640478361525,103.91177881494664,119.73162306313826,60.691451786330326,71.78844145496552,88.95457630223375,32.338997793850815
256,957,195.4163303350877,72.31254934203682,85.14876221991413,219.41073716160878,74.71491930857906,82.26349156183277,164.93916464624857,60.15926117141347
257,846,153.6809586897474,78.21239550495831,151.17857671534773,197.6772619637178,88.78767675420552,96.91916170685577,134.291267780596, 
258,3343,206.9285849830324,113.54231384066456,118.06078373818457,204.22005746371056,89.12195950355265,81.28136977155656,189.5555110345376,45.95246412667727
259,1038,120.87214220332213,71.8296486504977,113.66503230369541,135.96928670982953,77.45875162874829,71.0052856053316,110.36758012303099, 
260,921,149.45913145605948,99.59227485806895,117.88685953738334,186.00687448463358,74.64420013962298,81.60985969348016,133.2254543896603,58.23979189641035
261,1014,136.98708738698258,116.08707065293021,131.00727168492563,156.02016317764287,68.0175580874639,91.03717767949549,117.52269072858293, 
262,856,154.5053217349135,64.03962605147443,90.4656956834391,179.18265326868857,80.78549664831405,70.25164172912156,118.05759071419685,47.80594898507528
263,828,189.0628763195284,101.8239136477977,150.86640720062212,235.70299990581063,99.66299402702501,75.71001353055865,149.7713009707851,42.418296352594254
264,3346,131.71816663724027,47.05230510886524,95.68261713910663,180.7606601900647,117.88685953738334,39.84519520923852, , 
265,889,139.0696887642443,107.80899313974186,109.9809239935797,213.2827229876348,63.63669489907076,67.49690774314845,117.0020403842675,37.1511818499833
266,927,155.40040394903568,97.28991689938411,139.43747006730746,168.99026070312303,89.9120758229439,99.90444437279457,148.3933180651238,44.23775361973995
267,3352,134.43270611850812,89.81206381508649,88.3047760626664,152.48584045205297,30.81862804246609,54.33013417744803,125.09396943701009,40.84028943121811
268,1056,129.66098108584902,99.44158614997744,60.565120829036736,158.53408542264395,73.87104283222725,64.98298549814739,117.43336125200685,42.484016250431225
269,1079,148.80549958770686,71.0052856053316,122.3794299557422,191.0530647634876,96.60699219213016,100.89953859477416,125.74760130536268,31.230809565049146
270,3353,144.31319368811614,60.260130918590974,153.93756180038113,201.14443263036875,93.76676035836626,104.95307950357751,133.95251479766605,38.92879331679928
271,906,127.66770918516336,67.40757826657239,153.5062409326418,160.95867819106894,81.32348009065443,97.3219832919982,80.6764987890454, 
272,967,187.05753511070512,129.6137619283708,222.78948147524935,252.44717382278014,74.48824764164425,67.769566742212,171.0913628207435,36.01693919051361
273,1161,141.06296066492993,50.851423240195665,172.88130811446533,151.9442898996955,99.01026528223808,112.71050667245045,104.43242915926209,29.304425204534294
274,853,163.04127956833068,102.22349682470676,117.52269072858293,190.87308321649476,124.84879702971652,108.2033125267637,138.67536937722247,40.70640478361525
275,1066,177.35150077943456,69.05885877609475,74.69668308698846,267.56303820416883,79.1145477560991,62.25340281927662,146.39579506537788,40.92206521748493
276,1025,134.70344930317904,62.04943760751524,93.35096634152045,170.73899880131268,72.14181816522333,69.42727868395545,116.9624844843598,55.183790061515495
277,3340,156.25405983310316,62.46161913009829,113.42358195792585,195.10416082036207,89.71205180722905,80.44403429468707,128.8328959791589,44.649935142323
278,3354,132.64254169026378,78.62457702754138,79.9318407642466,169.09027271098049,86.07313727293766,94.03389104877442,132.15964099872465,36.20628067494712
279,3337,166.16518163422327,38.71313288292961,86.83497344425452,165.64453128990783,92.29413880199603,66.97625739883303,145.87514472106244,51.58773401838077
280,1013,140.020382766704,86.92679315700512,115.31375839402762,203.06491459619886,68.33217245411845,71.31745512005723,92.18514094272736,26.596800808778152
281,1063,162.05389398816723,57.41542885124425,171.56336184647878,174.3779133356041,107.5530286339057,87.82187537112729,143.90074764676496, 
282,1051,169.9360650017249,55.66360729632816,146.61145549924757,150.9923186876407,75.34366438859747,92.38346827857211,151.8549604231194,40.18575443929982
283,1031,120.03661297358401,90.33786838202788,68.53820843177932,155.10519344630558,68.96952929951867,71.48345154451975,95.54437182518222,48.55316142906426
284,1127,147.39822384314422,53.91795265486499,102.64827669296379,123.99886320717304,88.16333772475427,73.16620522610427,145.99094809858158, 
285,977,168.23395284046157,107.18306699768178,101.25769544162854,234.08830140673072,110.57962806263791,101.00353718292374,126.29164209389471,46.132181154902
286,930,213.10811479779042,75.07100538953392,186.2642257673261,91.471052966425,103.50151310675624,208.58964490027043, , 
287,3355,139.33745805945003,73.4783747408299,83.22929294491101,141.98127837176182,70.49309207489112,80.99765415518226,129.72797819328107,39.433013686655464
288,3356,158.00279793129278,58.82270459580689,133.2254543896603,151.52003906897474,82.98784259914144,87.72186336326986,141.8398400338497,33.22099800900834
289,365,132.21701364994794,41.074560172707805,119.28796836849308,148.94566071602392,87.64061661453933,94.2848562834915,99.41691849616576,32.0067858104032
290,1228,145.35449437674703,86.35132458065658,123.98615529423782,159.0547357669594,89.99587699086462,111.66920598381957,123.59183590721598,30.561386327034835
291,3344,138.76469885379854,95.15005243816037,157.4927847340131,175.17956992559672,104.64808959313176,107.16201183813284,123.07118556290055,39.665104094984386
292,1041,151.44931990001868,107.21156628027872,103.955540429669,213.29873349181906,96.26552983850317,98.66789980504541,125.91833248217617,49.21322472963793
293,1042,135.07442363022992,81.53552803026136,104.47453947835996,179.90497892434334,125.24417449181092,130.88455322189478,107.00334996945705,37.064406792597396
294,1019,198.65411996410677,173.47129085088048,174.95263373989377,296.33553731255444,97.576141550703,89.80999304918697,192.98290666675834,55.19995551720661
295,1057,158.24424827706235,116.75032697749161,143.31783494736842,221.4595112833707,87.65114419431379,81.50984768562273,136.6936377471382,47.80594898507528
296,1240,195.68526727262724,70.53148033246497,102.43915725857643,205.70395477191406,71.8777709315416,89.04390577880983,165.03455146901632,38.92879331679928
297,1060,175.26889940217282,53.060355574750986,54.40664617382762,210.21114891760078,73.35039248791182,56.9205684188287,144.6181835985619,33.07530857203592
298,1085,153.26877716716436,31.81372226444569,86.14385644189372,177.36319600154283,77.70020197451784,77.52947079770436,117.23322766903073,29.823533820486496
299,1026,163.70262007849945,74.06128744022645,134.7741684721351,184.8410490858405,94.27534139454399,84.42441118260545,144.62509868407363, 
300,1059,172.05566785970413,85.48868284517788,155.28385239945777,230.57518879219666,94.50307113655136,86.52998353380876,140.02165997629908, 
301,353,146.85072551185633,46.3863394136068,114.15590615581883,157.2945669654296,75.86431473291292,74.81684713082912,141.10507098402783,39.77293431191922
302,399,160.43802784675353,142.57258370201768,122.6398646951612,206.56659650739275,103.5174594279248,88.4339259579183,141.4942815326693,43.65164789635568
303,1036,145.54947373709717,78.62457702754138,170.32681727872964,130.55234123844718,25.430975409985066, , , 
304,1170,153.67468220903322,83.1965879474994,125.13889869406627,224.15277647056703,98.54916792230671,89.91526884693164,103.86094716320571,50.57620982194193
305,3359,180.94372519378402,97.84263363631362,147.65275618787842,235.7446907546335,93.03044958018114,93.55109992449657,169.8467355251488,42.6996766843009
306,3357,140.75797075448418,77.55259672315279,117.39635977128937,197.37354926286713,72.0041018888352,84.6630425904167,123.28684599677023,41.658375995670035
307,3360,144.35879254027125,105.1586975683045,154.24748524158923,176.1192073107457,92.3849132762772,97.53373196278162,142.35709857576603,47.81234035014584
308,1193,149.04694993347644,55.25450923047157,106.01644804258426,171.90482420010576,89.19985827678858,91.70224025118824,116.4795837928207,45.6450293643026
309,1077,142.42275273324623,118.95267292831902,186.58978718403011,112.1870373901767,78.52456501968395,124.19888722288792, , 
310,3358,142.73492224797187,92.28515295058479,78.69529619649744,172.72918724527187,70.42237290593505,93.06808966569618,125.60616296745054,37.44282524269627
311,1242,163.86691982309188,108.02465357361154,174.7482490578574,112.83683762974402,94.19808122610559,128.53035092064206,40.92206521748493, 
312,1187,153.61023952079134,94.95826610179795,101.72390163994027,192.63107168486377,92.21443378162873,89.25844395459129,139.94966359774793,48.630312030241384
313,345,141.06296066492993,47.29620030656372,101.61351700381525,184.84093951857923,61.732752474961195,66.23994662064793,118.99531228495314,33.07530857203592
314,1150,128.24998327976235,58.6519734189934,159.89297436739457,114.07721382627847,76.70510775253825,65.34688978817965,106.21647205829913, 
315,1090,150.14201077906785,36.09138042099369,208.4843691025258,111.19322037779217,103.50151310675624,116.39972382094653,39.59321728369449, 
316,1086,138.8545573679109,93.69242869514744,176.2266634416511,185.32394977737962,99.42154368125544,95.44116679333708,122.35013711684086, 
317,1184,206.78225694126243,88.30759500062473,127.75703866173944,188.14350053762402,109.8915945170036,109.76526355971002,195.90092770649693,33.07530857203592
318,1221,159.35972567740515,79.94018801086028,134.56249461855757,168.9840937896701,68.53820843177932,70.01082998814954,148.38906696606352,42.6996766843009
319,1218,177.02173364791588,69.49799785291154,97.33134322943883,186.1483128225457,68.1907341162063,72.6540116956638,164.42697111580813,41.081739776987675
320,1096,175.61089079333607,101.00353718292374,113.10482605947229,209.5118396201332,119.30030219539891,107.03568088083927,170.7987067372036,50.76209376361958
321,1188,136.0351161749278,71.05213067678042,38.92879331679928,169.7204045678552,109.46027364926424,88.4339259579183,106.6413614938174,40.92206521748493
